"Date","Year","Month","MonYr","Site","Station","Sample_num","OysterID","SampleEventID","ShellHeight","SH_Bin","M_F","Sex","ReproStage","Parasite","BadSlide","Comments","DataStatus"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","43","LXND2507-43","LXCOLL_20250708_1_0244_1",32.52,"(30,35]","No","Z","4","No","N","1=mature","Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","44","LXND2507-44","LXCOLL_20250708_1_0244_1",22.09,"(20,25]","No","M","2","No","N",NA,"Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","45","LXND2507-45","LXCOLL_20250708_1_0244_1",26.69,"(25,30]","No","Z","4","No","N","1=mature","Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","46","LXND2507-46","LXCOLL_20250708_1_0244_1",21.51,"(20,25]","No","Z","4","No","N","1=mature","Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","47","LXND2507-47","LXCOLL_20250708_1_0244_1",18.12,"(15,20]","No","Z","4","Yes","N","0=immature","Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","48","LXND2507-48","LXCOLL_20250708_1_0244_1",13.34,"(10,15]","No","Z","4","Yes","N","0=immature","Completed"
2025-07-08,"2025","Jul",Jul 2025,"LXN","0244","49","LXND2507-49","LXCOLL_20250708_1_0244_1",9.23,"(5,10]","No","Z","4","No","N","0=immature","Completed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0246","01","LXSD2001-01","LXCOLL_20200107_1_0246_1",43.13,"(40,45]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0246","02","LXSD2001-02","LXCOLL_20200107_1_0246_1",56.97,"(55,60]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0246","03","LXSD2001-03","LXCOLL_20200107_1_0246_1",60.02,"(60,65]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0246","04","LXSD2001-04","LXCOLL_20200107_1_0246_1",46.2,"(45,50]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0246","05","LXSD2001-05","LXCOLL_20200107_1_0246_1",49.59,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0247","06","LXSD2001-06","LXCOLL_20200107_1_0247_1",58.79,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0247","07","LXSD2001-07","LXCOLL_20200107_1_0247_1",69.47,"(65,70]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0247","08","LXSD2001-08","LXCOLL_20200107_1_0247_1",50.7,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0247","09","LXSD2001-09","LXCOLL_20200107_1_0247_1",53.52,"(50,55]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0247","10","LXSD2001-10","LXCOLL_20200107_1_0247_1",60.16,"(60,65]","No","Z","4","Yes","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0249","11","LXSD2001-11","LXCOLL_20200107_1_0249_1",54.71,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0249","12","LXSD2001-12","LXCOLL_20200107_1_0249_1",66.62,"(65,70]","No","Z","4","Yes","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0249","13","LXSD2001-13","LXCOLL_20200107_1_0249_1",49.83,"(45,50]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0249","14","LXSD2001-14","LXCOLL_20200107_1_0249_1",58.29,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-01-07,"2020","Jan",Jan 2020,"LXS","0249","15","LXSD2001-15","LXCOLL_20200107_1_0249_1",45.26,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0246","01","LXSD2002-01","LXCOLL_20200204_1_0246_1",76.83,"(75,80]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0246","02","LXSD2002-02","LXCOLL_20200204_1_0246_1",64.18,"(60,65]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0246","03","LXSD2002-03","LXCOLL_20200204_1_0246_1",59.13,"(55,60]","No","F","1","Yes","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0246","04","LXSD2002-04","LXCOLL_20200204_1_0246_1",54.33,"(50,55]","No","Z","4","Yes","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0246","05","LXSD2002-05","LXCOLL_20200204_1_0246_1",69.23,"(65,70]","No","M","3","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0247","06","LXSD2002-06","LXCOLL_20200204_1_0247_1",69.47,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0247","07","LXSD2002-07","LXCOLL_20200204_1_0247_1",63.5,"(60,65]","No","M","3","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0247","08","LXSD2002-08","LXCOLL_20200204_1_0247_1",60.91,"(60,65]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0247","09","LXSD2002-09","LXCOLL_20200204_1_0247_1",76.72,"(75,80]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0247","10","LXSD2002-10","LXCOLL_20200204_1_0247_1",81.99,"(80,85]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0249","11","LXSD2002-11","LXCOLL_20200204_1_0249_1",52.82,"(50,55]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0249","12","LXSD2002-12","LXCOLL_20200204_1_0249_1",50.4,"(50,55]","No","F","1","Yes","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0249","13","LXSD2002-13","LXCOLL_20200204_1_0249_1",50.5,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0249","14","LXSD2002-14","LXCOLL_20200204_1_0249_1",71.58,"(70,75]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-02-04,"2020","Feb",Feb 2020,"LXS","0249","15","LXSD2002-15","LXCOLL_20200204_1_0249_1",37.87,"(35,40]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0246","01","LXSD2003-01","LXCOLL_20200303_1_0246_1",67.13,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0246","02","LXSD2003-02","LXCOLL_20200303_1_0246_1",48.42,"(45,50]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0246","03","LXSD2003-03","LXCOLL_20200303_1_0246_1",59.74,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0246","04","LXSD2003-04","LXCOLL_20200303_1_0246_1",42.56,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0246","05","LXSD2003-05","LXCOLL_20200303_1_0246_1",55.74,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0247","06","LXSD2003-06","LXCOLL_20200303_1_0247_1",48.7,"(45,50]","No","F","Z","Buceph","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0247","07","LXSD2003-07","LXCOLL_20200303_1_0247_1",57.66,"(55,60]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0247","08","LXSD2003-08","LXCOLL_20200303_1_0247_1",52.97,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0247","09","LXSD2003-09","LXCOLL_20200303_1_0247_1",48.09,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0247","10","LXSD2003-10","LXCOLL_20200303_1_0247_1",58.1,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0249","11","LXSD2003-11","LXCOLL_20200303_1_0249_1",58.52,"(55,60]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0249","12","LXSD2003-12","LXCOLL_20200303_1_0249_1",63.73,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0249","13","LXSD2003-13","LXCOLL_20200303_1_0249_1",71.69,"(70,75]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0249","14","LXSD2003-14","LXCOLL_20200303_1_0249_1",52.48,"(50,55]","No","M","2","Yes","N","OldStage=Z;","Proofed"
2020-03-03,"2020","Mar",Mar 2020,"LXS","0249","15","LXSD2003-15","LXCOLL_20200303_1_0249_1",80.29,"(80,85]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0246","01","LXSD2006-01","LXCOLL_20200612_1_0246_1",42.36,"(40,45]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0246","02","LXSD2006-02","LXCOLL_20200612_1_0246_1",55.14,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0246","03","LXSD2006-03","LXCOLL_20200612_1_0246_1",49.68,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0246","04","LXSD2006-04","LXCOLL_20200612_1_0246_1",54.43,"(50,55]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0246","05","LXSD2006-05","LXCOLL_20200612_1_0246_1",62.49,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0247","06","LXSD2006-06","LXCOLL_20200612_1_0247_1",54.81,"(50,55]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0247","07","LXSD2006-07","LXCOLL_20200612_1_0247_1",48.73,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0247","08","LXSD2006-08","LXCOLL_20200612_1_0247_1",88.79,"(85,90]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0247","09","LXSD2006-09","LXCOLL_20200612_1_0247_1",46.96,"(45,50]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0247","10","LXSD2006-10","LXCOLL_20200612_1_0247_1",56.23,"(55,60]","No","Z","Z","Buceph","Y","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0249","11","LXSD2006-11","LXCOLL_20200612_1_0249_1",61.47,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0249","12","LXSD2006-12","LXCOLL_20200612_1_0249_1",43.07,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0249","13","LXSD2006-13","LXCOLL_20200612_1_0249_1",61.87,"(60,65]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0249","14","LXSD2006-14","LXCOLL_20200612_1_0249_1",50.57,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-06-12,"2020","Jun",Jun 2020,"LXS","0249","15","LXSD2006-15","LXCOLL_20200612_1_0249_1",63.73,"(60,65]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0246","01","LXSD2007-01","LXCOLL_20200724_1_0246_1",63.39,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0246","02","LXSD2007-02","LXCOLL_20200724_1_0246_1",47.61,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0246","03","LXSD2007-03","LXCOLL_20200724_1_0246_1",51.33,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0246","04","LXSD2007-04","LXCOLL_20200724_1_0246_1",58.02,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0246","05","LXSD2007-05","LXCOLL_20200724_1_0246_1",49.05,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0247","06","LXSD2007-06","LXCOLL_20200724_1_0247_1",63.4,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0247","07","LXSD2007-07","LXCOLL_20200724_1_0247_1",59.38,"(55,60]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0247","08","LXSD2007-08","LXCOLL_20200724_1_0247_1",54.54,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0247","09","LXSD2007-09","LXCOLL_20200724_1_0247_1",68.15,"(65,70]","No","F","Z","Buceph","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0247","10","LXSD2007-10","LXCOLL_20200724_1_0247_1",54.42,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0249","11","LXSD2007-11","LXCOLL_20200724_1_0249_1",50.2,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0249","12","LXSD2007-12","LXCOLL_20200724_1_0249_1",65.13,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0249","13","LXSD2007-13","LXCOLL_20200724_1_0249_1",66.08,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0249","14","LXSD2007-14","LXCOLL_20200724_1_0249_1",62.66,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-07-24,"2020","Jul",Jul 2020,"LXS","0249","15","LXSD2007-15","LXCOLL_20200724_1_0249_1",65.38,"(65,70]","No","M","2","Yes","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0246","01","LXSD2008-01","LXCOLL_20200821_1_0246_1",41.79,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0246","02","LXSD2008-02","LXCOLL_20200821_1_0246_1",46.34,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0246","03","LXSD2008-03","LXCOLL_20200821_1_0246_1",60.89,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0246","04","LXSD2008-04","LXCOLL_20200821_1_0246_1",45.2,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0246","05","LXSD2008-05","LXCOLL_20200821_1_0246_1",74.05,"(70,75]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0247","06","LXSD2008-06","LXCOLL_20200821_1_0247_1",54.59,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0247","07","LXSD2008-07","LXCOLL_20200821_1_0247_1",37.86,"(35,40]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0247","08","LXSD2008-08","LXCOLL_20200821_1_0247_1",44.97,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0247","09","LXSD2008-09","LXCOLL_20200821_1_0247_1",63.87,"(60,65]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0247","10","LXSD2008-10","LXCOLL_20200821_1_0247_1",61.38,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0249","11","LXSD2008-11","LXCOLL_20200821_1_0249_1",65.37,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0249","12","LXSD2008-12","LXCOLL_20200821_1_0249_1",71.39,"(70,75]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0249","13","LXSD2008-13","LXCOLL_20200821_1_0249_1",43.45,"(40,45]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0249","14","LXSD2008-14","LXCOLL_20200821_1_0249_1",64.04,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-08-21,"2020","Aug",Aug 2020,"LXS","0249","15","LXSD2008-15","LXCOLL_20200821_1_0249_1",35.44,"(35,40]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0246","01","LXSD2009-01","LXCOLL_20200916_1_0246_1",53.32,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0246","02","LXSD2009-02","LXCOLL_20200916_1_0246_1",51.26,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0246","03","LXSD2009-03","LXCOLL_20200916_1_0246_1",60.33,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0246","04","LXSD2009-04","LXCOLL_20200916_1_0246_1",62.23,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0246","05","LXSD2009-05","LXCOLL_20200916_1_0246_1",59.16,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0247","06","LXSD2009-06","LXCOLL_20200916_1_0247_1",38.83,"(35,40]","No","M","3","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0247","07","LXSD2009-07","LXCOLL_20200916_1_0247_1",46.44,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0247","08","LXSD2009-08","LXCOLL_20200916_1_0247_1",63.23,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0247","09","LXSD2009-09","LXCOLL_20200916_1_0247_1",49.39,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0247","10","LXSD2009-10","LXCOLL_20200916_1_0247_1",53.12,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0249","11","LXSD2009-11","LXCOLL_20200916_1_0249_1",56.58,"(55,60]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0249","12","LXSD2009-12","LXCOLL_20200916_1_0249_1",53.58,"(50,55]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-09-16,"2020","Sep",Sep 2020,"LXS","0249","13","LXSD2009-13","LXCOLL_20200916_1_0249_1",61.27,"(60,65]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0246","01","LXSD2010-01","LXCOLL_20201006_1_0246_1",44.83,"(40,45]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0246","02","LXSD2010-02","LXCOLL_20201006_1_0246_1",42.11,"(40,45]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0246","03","LXSD2010-03","LXCOLL_20201006_1_0246_1",47.73,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0246","04","LXSD2010-04","LXCOLL_20201006_1_0246_1",53.29,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0246","05","LXSD2010-05","LXCOLL_20201006_1_0246_1",41.53,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0247","06","LXSD2010-06","LXCOLL_20201006_1_0247_1",59.19,"(55,60]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0247","07","LXSD2010-07","LXCOLL_20201006_1_0247_1",46.23,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0247","08","LXSD2010-08","LXCOLL_20201006_1_0247_1",58.88,"(55,60]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0247","09","LXSD2010-09","LXCOLL_20201006_1_0247_1",45.55,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0247","10","LXSD2010-10","LXCOLL_20201006_1_0247_1",52.69,"(50,55]","No","F","2","Yes","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0249","11","LXSD2010-11","LXCOLL_20201006_1_0249_1",39.95,"(35,40]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0249","12","LXSD2010-12","LXCOLL_20201006_1_0249_1",42.37,"(40,45]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0249","13","LXSD2010-13","LXCOLL_20201006_1_0249_1",54.55,"(50,55]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0249","14","LXSD2010-14","LXCOLL_20201006_1_0249_1",68.36,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-10-06,"2020","Oct",Oct 2020,"LXS","0249","15","LXSD2010-15","LXCOLL_20201006_1_0249_1",67.89,"(65,70]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0246","01","LXSD2011-01","LXCOLL_20201102_1_0246_1",68.18,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0246","02","LXSD2011-02","LXCOLL_20201102_1_0246_1",48.38,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0246","03","LXSD2011-03","LXCOLL_20201102_1_0246_1",41.62,"(40,45]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0246","04","LXSD2011-04","LXCOLL_20201102_1_0246_1",41.05,"(40,45]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0246","05","LXSD2011-05","LXCOLL_20201102_1_0246_1",48.98,"(45,50]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0247","06","LXSD2011-06","LXCOLL_20201102_1_0247_1",63.5,"(60,65]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0247","07","LXSD2011-07","LXCOLL_20201102_1_0247_1",67.67,"(65,70]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0247","08","LXSD2011-08","LXCOLL_20201102_1_0247_1",60.74,"(60,65]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0247","09","LXSD2011-09","LXCOLL_20201102_1_0247_1",72.2,"(70,75]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0247","10","LXSD2011-10","LXCOLL_20201102_1_0247_1",64.78,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0249","11","LXSD2011-11","LXCOLL_20201102_1_0249_1",61.71,"(60,65]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0249","12","LXSD2011-12","LXCOLL_20201102_1_0249_1",47.94,"(45,50]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0249","13","LXSD2011-13","LXCOLL_20201102_1_0249_1",49.96,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0249","14","LXSD2011-14","LXCOLL_20201102_1_0249_1",60.58,"(60,65]","No","M","2","No","N","OldStage=Z;","Proofed"
2020-11-02,"2020","Nov",Nov 2020,"LXS","0249","15","LXSD2011-15","LXCOLL_20201102_1_0249_1",56.49,"(55,60]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0246","01","LXSD2012-01","LXCOLL_20201202_1_0246_1",52.54,"(50,55]","No","M","3","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0246","02","LXSD2012-02","LXCOLL_20201202_1_0246_1",53.39,"(50,55]","No","F","1","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0246","03","LXSD2012-03","LXCOLL_20201202_1_0246_1",49.7,"(45,50]","No","F","2","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0246","04","LXSD2012-04","LXCOLL_20201202_1_0246_1",43.32,"(40,45]","No","F","3","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0246","05","LXSD2012-05","LXCOLL_20201202_1_0246_1",47.05,"(45,50]","No","Z","4","No","N","OldStage=Z;","Proofed"
2020-12-02,"2020","Dec",Dec 2020,"LXS","0247","06","LXSD2012-06","LXCOLL_20201202_1_0247_1",68.31,"(65,70]","No","Z","4","No","N","OldStage=Z;","Proofed"
